episode_id,method,success,cost,gate_crossings,expansions,pruned_commitments,zones,nodes,objects,certificates,failure_reason
160,scp_cut_obligations,1,17,,58,8,4,19,5,3,success
161,greedy_local,0,,7,91,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
161,relaxed_agenda,0,,7,686,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
161,exact_lifted_astar,1,45,,1365,0,8,49,13,7,success
161,scp_cut_obligations,1,45,,99,7,8,49,13,7,success
162,greedy_local,1,40,7,66,0,8,45,11,7,success
162,relaxed_agenda,0,,7,540,0,8,45,11,7,attempted_reverse_or_nonexistent_committed_edge
162,exact_lifted_astar,1,40,,199,0,8,45,11,7,success
162,scp_cut_obligations,1,40,,73,3,8,45,11,7,success
163,greedy_local,0,,5,36,0,6,29,8,5,attempted_reverse_or_nonexistent_committed_edge
163,relaxed_agenda,0,,5,261,0,6,29,8,5,attempted_reverse_or_nonexistent_committed_edge
163,exact_lifted_astar,1,26,,133,0,6,29,8,5,success
163,scp_cut_obligations,1,26,,51,3,6,29,8,5,success
164,greedy_local,1,19,3,28,0,4,21,7,3,success
164,relaxed_agenda,0,,3,168,0,4,21,7,3,attempted_reverse_or_nonexistent_committed_edge
164,exact_lifted_astar,1,19,,93,0,4,21,7,3,success
164,scp_cut_obligations,1,19,,48,2,4,21,7,3,success
165,greedy_local,1,27,5,21,0,6,34,6,5,success
165,relaxed_agenda,0,,4,238,0,6,34,6,5,attempted_reverse_or_nonexistent_committed_edge
165,exact_lifted_astar,1,27,,329,0,6,34,6,5,success
165,scp_cut_obligations,1,27,,59,5,6,34,6,5,success
166,greedy_local,1,34,5,28,0,6,36,7,5,success
166,relaxed_agenda,0,,5,288,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
166,exact_lifted_astar,1,34,,186,0,6,36,7,5,success
166,scp_cut_obligations,1,34,,54,3,6,36,7,5,success
167,greedy_local,0,,4,28,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
167,relaxed_agenda,0,,4,288,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
167,exact_lifted_astar,1,30,,767,0,6,36,7,5,success
167,scp_cut_obligations,1,30,,62,7,6,36,7,5,success
168,greedy_local,0,,5,28,0,6,31,7,5,attempted_reverse_or_nonexistent_committed_edge
168,relaxed_agenda,0,,5,248,0,6,31,7,5,attempted_reverse_or_nonexistent_committed_edge
168,exact_lifted_astar,1,29,,303,0,6,31,7,5,success
168,scp_cut_obligations,1,29,,49,4,6,31,7,5,success
169,greedy_local,1,34,7,45,0,8,40,9,7,success
169,relaxed_agenda,0,,6,400,0,8,40,9,7,attempted_reverse_or_nonexistent_committed_edge
169,exact_lifted_astar,1,34,,108,0,8,40,9,7,success
169,scp_cut_obligations,1,34,,64,4,8,40,9,7,success
170,greedy_local,1,42,7,55,0,8,46,10,7,success
170,relaxed_agenda,0,,6,506,0,8,46,10,7,attempted_reverse_or_nonexistent_committed_edge
170,exact_lifted_astar,1,42,,264,0,8,46,10,7,success
170,scp_cut_obligations,1,42,,74,3,8,46,10,7,success
171,greedy_local,0,,4,36,0,6,31,8,5,attempted_reverse_or_nonexistent_committed_edge
171,relaxed_agenda,0,,4,279,0,6,31,8,5,attempted_reverse_or_nonexistent_committed_edge
171,exact_lifted_astar,1,27,,287,0,6,31,8,5,success
171,scp_cut_obligations,1,27,,63,6,6,31,8,5,success
172,greedy_local,0,,5,36,0,6,37,8,5,attempted_reverse_or_nonexistent_committed_edge
172,relaxed_agenda,0,,5,333,0,6,37,8,5,attempted_reverse_or_nonexistent_committed_edge
172,exact_lifted_astar,1,31,,454,0,6,37,8,5,success
172,scp_cut_obligations,1,31,,70,4,6,37,8,5,success
173,greedy_local,0,,7,91,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
173,relaxed_agenda,0,,7,686,0,8,49,13,7,attempted_reverse_or_nonexistent_committed_edge
173,exact_lifted_astar,1,45,,6377,0,8,49,13,7,success
173,scp_cut_obligations,1,45,,112,11,8,49,13,7,success
174,greedy_local,0,,6,55,0,8,44,10,7,attempted_reverse_or_nonexistent_committed_edge
174,relaxed_agenda,0,,6,484,0,8,44,10,7,attempted_reverse_or_nonexistent_committed_edge
174,exact_lifted_astar,1,37,,1493,0,8,44,10,7,success
174,scp_cut_obligations,1,37,,87,9,8,44,10,7,success
175,greedy_local,1,18,3,15,0,4,22,5,3,success
175,relaxed_agenda,0,,2,132,0,4,22,5,3,attempted_reverse_or_nonexistent_committed_edge
175,exact_lifted_astar,1,18,,57,0,4,22,5,3,success
175,scp_cut_obligations,1,18,,39,2,4,22,5,3,success
176,greedy_local,0,,6,55,0,7,36,10,6,attempted_reverse_or_nonexistent_committed_edge
176,relaxed_agenda,0,,6,396,0,7,36,10,6,attempted_reverse_or_nonexistent_committed_edge
176,exact_lifted_astar,1,30,,152,0,7,36,10,6,success
176,scp_cut_obligations,1,30,,58,2,7,36,10,6,success
177,greedy_local,1,43,7,45,0,8,53,9,7,success
177,relaxed_agenda,0,,6,530,0,8,53,9,7,attempted_reverse_or_nonexistent_committed_edge
177,exact_lifted_astar,1,42,,2458,0,8,53,9,7,success
177,scp_cut_obligations,1,42,,108,10,8,53,9,7,success
178,greedy_local,0,,6,78,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
178,relaxed_agenda,0,,6,572,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
178,exact_lifted_astar,1,39,,4867,0,8,44,12,7,success
178,scp_cut_obligations,1,39,,90,11,8,44,12,7,success
179,greedy_local,0,,7,78,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
179,relaxed_agenda,0,,7,572,0,8,44,12,7,attempted_reverse_or_nonexistent_committed_edge
179,exact_lifted_astar,1,41,,5001,0,8,44,12,7,success
179,scp_cut_obligations,1,41,,96,11,8,44,12,7,success
180,greedy_local,0,,3,15,0,4,23,5,3,attempted_reverse_or_nonexistent_committed_edge
180,relaxed_agenda,0,,3,138,0,4,23,5,3,attempted_reverse_or_nonexistent_committed_edge
180,exact_lifted_astar,1,20,,91,0,4,23,5,3,success
180,scp_cut_obligations,1,20,,34,3,4,23,5,3,success
181,greedy_local,1,21,4,21,0,5,29,6,4,success
181,relaxed_agenda,0,,4,203,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
181,exact_lifted_astar,1,21,,170,0,5,29,6,4,success
181,scp_cut_obligations,1,21,,55,4,5,29,6,4,success
182,greedy_local,0,,7,66,0,8,38,11,7,attempted_reverse_or_nonexistent_committed_edge
182,relaxed_agenda,0,,7,456,0,8,38,11,7,attempted_reverse_or_nonexistent_committed_edge
182,exact_lifted_astar,1,33,,829,0,8,38,11,7,success
182,scp_cut_obligations,1,33,,68,6,8,38,11,7,success
183,greedy_local,0,,4,36,0,5,24,8,4,attempted_reverse_or_nonexistent_committed_edge
183,relaxed_agenda,0,,4,216,0,5,24,8,4,attempted_reverse_or_nonexistent_committed_edge
183,exact_lifted_astar,1,21,,146,0,5,24,8,4,success
183,scp_cut_obligations,1,21,,57,4,5,24,8,4,success
184,greedy_local,0,,7,66,0,8,42,11,7,attempted_reverse_or_nonexistent_committed_edge
184,relaxed_agenda,0,,7,504,0,8,42,11,7,attempted_reverse_or_nonexistent_committed_edge
184,exact_lifted_astar,1,34,,733,0,8,42,11,7,success
184,scp_cut_obligations,1,34,,79,6,8,42,11,7,success
185,greedy_local,0,,7,66,0,8,40,11,7,attempted_reverse_or_nonexistent_committed_edge
185,relaxed_agenda,0,,7,480,0,8,40,11,7,attempted_reverse_or_nonexistent_committed_edge
185,exact_lifted_astar,1,37,,400,0,8,40,11,7,success
185,scp_cut_obligations,1,37,,67,4,8,40,11,7,success
186,greedy_local,0,,5,55,0,7,34,10,6,attempted_reverse_or_nonexistent_committed_edge
186,relaxed_agenda,0,,5,374,0,7,34,10,6,attempted_reverse_or_nonexistent_committed_edge
186,exact_lifted_astar,1,29,,122,0,7,34,10,6,success
186,scp_cut_obligations,1,29,,53,2,7,34,10,6,success
187,greedy_local,0,,6,55,0,7,38,10,6,attempted_reverse_or_nonexistent_committed_edge
187,relaxed_agenda,0,,6,418,0,7,38,10,6,attempted_reverse_or_nonexistent_committed_edge
187,exact_lifted_astar,1,31,,2575,0,7,38,10,6,success
187,scp_cut_obligations,1,31,,78,9,7,38,10,6,success
188,greedy_local,0,,4,45,0,5,23,9,4,attempted_reverse_or_nonexistent_committed_edge
188,relaxed_agenda,0,,4,230,0,5,23,9,4,attempted_reverse_or_nonexistent_committed_edge
188,exact_lifted_astar,1,21,,123,0,5,23,9,4,success
188,scp_cut_obligations,1,21,,41,4,5,23,9,4,success
189,greedy_local,0,,7,36,0,8,40,8,7,attempted_reverse_or_nonexistent_committed_edge
189,relaxed_agenda,0,,7,360,0,8,40,8,7,attempted_reverse_or_nonexistent_committed_edge
189,exact_lifted_astar,1,35,,97,0,8,40,8,7,success
189,scp_cut_obligations,1,35,,57,2,8,40,8,7,success
190,greedy_local,0,,7,78,0,8,42,12,7,attempted_reverse_or_nonexistent_committed_edge
190,relaxed_agenda,0,,7,546,0,8,42,12,7,attempted_reverse_or_nonexistent_committed_edge
190,exact_lifted_astar,1,35,,353,0,8,42,12,7,success
190,scp_cut_obligations,1,35,,65,3,8,42,12,7,success
191,greedy_local,1,13,3,10,0,4,16,4,3,success
191,relaxed_agenda,0,,2,80,0,4,16,4,3,attempted_reverse_or_nonexistent_committed_edge
191,exact_lifted_astar,1,13,,23,0,4,16,4,3,success
191,scp_cut_obligations,1,13,,20,1,4,16,4,3,success
192,greedy_local,0,,3,10,0,5,27,4,4,attempted_reverse_or_nonexistent_committed_edge
192,relaxed_agenda,0,,3,135,0,5,27,4,4,attempted_reverse_or_nonexistent_committed_edge
192,exact_lifted_astar,1,24,,60,0,5,27,4,4,success
192,scp_cut_obligations,1,24,,39,2,5,27,4,4,success
193,greedy_local,1,29,5,55,0,6,31,10,5,success
193,relaxed_agenda,0,,5,341,0,6,31,10,5,attempted_reverse_or_nonexistent_committed_edge
193,exact_lifted_astar,1,29,,979,0,6,31,10,5,success
193,scp_cut_obligations,1,29,,65,8,6,31,10,5,success
194,greedy_local,0,,3,28,0,5,29,7,4,attempted_reverse_or_nonexistent_committed_edge
194,relaxed_agenda,0,,3,232,0,5,29,7,4,attempted_reverse_or_nonexistent_committed_edge
194,exact_lifted_astar,1,25,,116,0,5,29,7,4,success
194,scp_cut_obligations,1,25,,57,4,5,29,7,4,success
195,greedy_local,1,22,3,21,0,4,23,6,3,success
195,relaxed_agenda,0,,3,161,0,4,23,6,3,attempted_reverse_or_nonexistent_committed_edge
195,exact_lifted_astar,1,22,,33,0,4,23,6,3,success
195,scp_cut_obligations,1,22,,33,0,4,23,6,3,success
196,greedy_local,0,,7,45,0,8,44,9,7,attempted_reverse_or_nonexistent_committed_edge
196,relaxed_agenda,0,,7,440,0,8,44,9,7,attempted_reverse_or_nonexistent_committed_edge
196,exact_lifted_astar,1,36,,294,0,8,44,9,7,success
196,scp_cut_obligations,1,36,,81,4,8,44,9,7,success
197,greedy_local,0,,3,21,0,5,30,6,4,attempted_reverse_or_nonexistent_committed_edge
197,relaxed_agenda,0,,3,210,0,5,30,6,4,attempted_reverse_or_nonexistent_committed_edge
197,exact_lifted_astar,1,24,,157,0,5,30,6,4,success
197,scp_cut_obligations,1,24,,53,4,5,30,6,4,success
198,greedy_local,1,32,5,28,0,6,38,7,5,success
198,relaxed_agenda,0,,4,304,0,6,38,7,5,attempted_reverse_or_nonexistent_committed_edge
198,exact_lifted_astar,1,32,,57,0,6,38,7,5,success
198,scp_cut_obligations,1,32,,54,2,6,38,7,5,success
199,greedy_local,0,,5,66,0,6,29,11,5,attempted_reverse_or_nonexistent_committed_edge
199,relaxed_agenda,0,,5,348,0,6,29,11,5,attempted_reverse_or_nonexistent_committed_edge
199,exact_lifted_astar,1,26,,674,0,6,29,11,5,success
199,scp_cut_obligations,1,26,,69,5,6,29,11,5,success
200,greedy_local,1,37,7,78,0,8,41,12,7,success
200,relaxed_agenda,0,,7,533,0,8,41,12,7,attempted_reverse_or_nonexistent_committed_edge
200,exact_lifted_astar,1,37,,407,0,8,41,12,7,success
200,scp_cut_obligations,1,37,,73,5,8,41,12,7,success
201,greedy_local,1,22,4,10,0,5,28,4,4,success
201,relaxed_agenda,0,,3,140,0,5,28,4,4,attempted_reverse_or_nonexistent_committed_edge
201,exact_lifted_astar,1,22,,52,0,5,28,4,4,success
201,scp_cut_obligations,1,22,,33,1,5,28,4,4,success
202,greedy_local,0,,3,28,0,4,24,7,3,attempted_reverse_or_nonexistent_committed_edge
202,relaxed_agenda,0,,3,192,0,4,24,7,3,attempted_reverse_or_nonexistent_committed_edge
202,exact_lifted_astar,1,22,,166,0,4,24,7,3,success
202,scp_cut_obligations,1,22,,49,3,4,24,7,3,success
203,greedy_local,0,,7,91,0,8,45,13,7,attempted_reverse_or_nonexistent_committed_edge
203,relaxed_agenda,0,,7,630,0,8,45,13,7,attempted_reverse_or_nonexistent_committed_edge
203,exact_lifted_astar,1,44,,1083,0,8,45,13,7,success
203,scp_cut_obligations,1,44,,92,7,8,45,13,7,success
204,greedy_local,1,30,5,28,0,6,34,7,5,success
204,relaxed_agenda,0,,5,272,0,6,34,7,5,attempted_reverse_or_nonexistent_committed_edge
204,exact_lifted_astar,1,30,,173,0,6,34,7,5,success
204,scp_cut_obligations,1,30,,52,3,6,34,7,5,success
205,greedy_local,1,40,7,55,0,8,46,10,7,success
205,relaxed_agenda,0,,7,506,0,8,46,10,7,attempted_reverse_or_nonexistent_committed_edge
205,exact_lifted_astar,1,40,,610,0,8,46,10,7,success
205,scp_cut_obligations,1,40,,81,6,8,46,10,7,success
206,greedy_local,0,,7,66,0,8,41,11,7,attempted_reverse_or_nonexistent_committed_edge
206,relaxed_agenda,0,,7,492,0,8,41,11,7,attempted_reverse_or_nonexistent_committed_edge
206,exact_lifted_astar,1,37,,1330,0,8,41,11,7,success
206,scp_cut_obligations,1,37,,76,7,8,41,11,7,success
207,greedy_local,1,30,6,55,0,7,34,10,6,success
207,relaxed_agenda,0,,6,374,0,7,34,10,6,attempted_reverse_or_nonexistent_committed_edge
207,exact_lifted_astar,1,30,,235,0,7,34,10,6,success
207,scp_cut_obligations,1,30,,67,3,7,34,10,6,success
208,greedy_local,0,,6,91,0,7,39,13,6,attempted_reverse_or_nonexistent_committed_edge
208,relaxed_agenda,0,,6,546,0,7,39,13,6,attempted_reverse_or_nonexistent_committed_edge
208,exact_lifted_astar,1,32,,2800,0,7,39,13,6,success
208,scp_cut_obligations,1,32,,77,10,7,39,13,6,success
209,greedy_local,0,,2,21,0,4,25,6,3,attempted_reverse_or_nonexistent_committed_edge
209,relaxed_agenda,0,,2,175,0,4,25,6,3,attempted_reverse_or_nonexistent_committed_edge
209,exact_lifted_astar,1,22,,93,0,4,25,6,3,success
209,scp_cut_obligations,1,22,,49,4,4,25,6,3,success
210,greedy_local,1,21,3,28,0,4,23,7,3,success
210,relaxed_agenda,0,,3,184,0,4,23,7,3,attempted_reverse_or_nonexistent_committed_edge
210,exact_lifted_astar,1,21,,82,0,4,23,7,3,success
210,scp_cut_obligations,1,21,,42,3,4,23,7,3,success
211,greedy_local,0,,7,78,0,8,41,12,7,attempted_reverse_or_nonexistent_committed_edge
211,relaxed_agenda,0,,7,533,0,8,41,12,7,attempted_reverse_or_nonexistent_committed_edge
211,exact_lifted_astar,1,36,,424,0,8,41,12,7,success
211,scp_cut_obligations,1,36,,72,5,8,41,12,7,success
212,greedy_local,0,,6,55,0,8,42,10,7,attempted_reverse_or_nonexistent_committed_edge
212,relaxed_agenda,0,,6,462,0,8,42,10,7,attempted_reverse_or_nonexistent_committed_edge
212,exact_lifted_astar,1,36,,656,0,8,42,10,7,success
212,scp_cut_obligations,1,36,,77,6,8,42,10,7,success
213,greedy_local,1,36,7,91,0,8,41,13,7,success
213,relaxed_agenda,0,,7,574,0,8,41,13,7,attempted_reverse_or_nonexistent_committed_edge
213,exact_lifted_astar,1,36,,377,0,8,41,13,7,success
213,scp_cut_obligations,1,36,,77,5,8,41,13,7,success
214,greedy_local,1,22,4,36,0,5,24,8,4,success
214,relaxed_agenda,0,,4,216,0,5,24,8,4,attempted_reverse_or_nonexistent_committed_edge
214,exact_lifted_astar,1,22,,38,0,5,24,8,4,success
214,scp_cut_obligations,1,22,,37,1,5,24,8,4,success
215,greedy_local,0,,4,28,0,5,27,7,4,attempted_reverse_or_nonexistent_committed_edge
215,relaxed_agenda,0,,4,216,0,5,27,7,4,attempted_reverse_or_nonexistent_committed_edge
215,exact_lifted_astar,1,25,,603,0,5,27,7,4,success
215,scp_cut_obligations,1,25,,58,7,5,27,7,4,success
216,greedy_local,0,,4,21,0,6,28,6,5,attempted_reverse_or_nonexistent_committed_edge
216,relaxed_agenda,0,,4,196,0,6,28,6,5,attempted_reverse_or_nonexistent_committed_edge
216,exact_lifted_astar,1,26,,46,0,6,28,6,5,success
216,scp_cut_obligations,1,26,,38,1,6,28,6,5,success
217,greedy_local,0,,5,45,0,7,41,9,6,attempted_reverse_or_nonexistent_committed_edge
217,relaxed_agenda,0,,5,410,0,7,41,9,6,attempted_reverse_or_nonexistent_committed_edge
217,exact_lifted_astar,1,35,,480,0,7,41,9,6,success
217,scp_cut_obligations,1,35,,78,8,7,41,9,6,success
218,greedy_local,1,28,4,28,0,5,29,7,4,success
218,relaxed_agenda,0,,3,232,0,5,29,7,4,attempted_reverse_or_nonexistent_committed_edge
218,exact_lifted_astar,1,28,,57,0,5,29,7,4,success
218,scp_cut_obligations,1,28,,51,2,5,29,7,4,success
219,greedy_local,1,21,4,10,0,5,25,4,4,success
219,relaxed_agenda,0,,3,125,0,5,25,4,4,attempted_reverse_or_nonexistent_committed_edge
219,exact_lifted_astar,1,21,,54,0,5,25,4,4,success
219,scp_cut_obligations,1,21,,33,2,5,25,4,4,success
220,greedy_local,0,,4,15,0,5,28,5,4,attempted_reverse_or_nonexistent_committed_edge
220,relaxed_agenda,0,,4,168,0,5,28,5,4,attempted_reverse_or_nonexistent_committed_edge
220,exact_lifted_astar,1,23,,108,0,5,28,5,4,success
220,scp_cut_obligations,1,23,,42,3,5,28,5,4,success
221,greedy_local,0,,4,36,0,5,22,8,4,attempted_reverse_or_nonexistent_committed_edge
221,relaxed_agenda,0,,4,198,0,5,22,8,4,attempted_reverse_or_nonexistent_committed_edge
221,exact_lifted_astar,1,19,,175,0,5,22,8,4,success
221,scp_cut_obligations,1,19,,38,3,5,22,8,4,success
222,greedy_local,1,33,6,55,0,7,44,10,6,success
222,relaxed_agenda,0,,6,484,0,7,44,10,6,attempted_reverse_or_nonexistent_committed_edge
222,exact_lifted_astar,1,33,,948,0,7,44,10,6,success
222,scp_cut_obligations,1,33,,90,6,7,44,10,6,success
223,greedy_local,0,,2,10,0,4,25,4,3,attempted_reverse_or_nonexistent_committed_edge
223,relaxed_agenda,0,,2,125,0,4,25,4,3,attempted_reverse_or_nonexistent_committed_edge
223,exact_lifted_astar,1,18,,56,0,4,25,4,3,success
223,scp_cut_obligations,1,18,,34,2,4,25,4,3,success
224,greedy_local,0,,5,28,0,7,41,7,6,attempted_reverse_or_nonexistent_committed_edge
224,relaxed_agenda,0,,5,328,0,7,41,7,6,attempted_reverse_or_nonexistent_committed_edge
224,exact_lifted_astar,1,33,,215,0,7,41,7,6,success
224,scp_cut_obligations,1,33,,63,5,7,41,7,6,success
225,greedy_local,0,,7,91,0,8,42,13,7,attempted_reverse_or_nonexistent_committed_edge
225,relaxed_agenda,0,,7,588,0,8,42,13,7,attempted_reverse_or_nonexistent_committed_edge
225,exact_lifted_astar,1,41,,2416,0,8,42,13,7,success
225,scp_cut_obligations,1,41,,85,8,8,42,13,7,success
226,greedy_local,0,,5,21,0,6,33,6,5,attempted_reverse_or_nonexistent_committed_edge
226,relaxed_agenda,0,,5,231,0,6,33,6,5,attempted_reverse_or_nonexistent_committed_edge
226,exact_lifted_astar,1,27,,73,0,6,33,6,5,success
226,scp_cut_obligations,1,27,,40,2,6,33,6,5,success
227,greedy_local,0,,3,15,0,5,29,5,4,attempted_reverse_or_nonexistent_committed_edge
227,relaxed_agenda,0,,3,174,0,5,29,5,4,attempted_reverse_or_nonexistent_committed_edge
227,exact_lifted_astar,1,26,,97,0,5,29,5,4,success
227,scp_cut_obligations,1,26,,45,3,5,29,5,4,success
228,greedy_local,0,,3,10,0,4,20,4,3,attempted_reverse_or_nonexistent_committed_edge
228,relaxed_agenda,0,,3,100,0,4,20,4,3,attempted_reverse_or_nonexistent_committed_edge
228,exact_lifted_astar,1,19,,34,0,4,20,4,3,success
228,scp_cut_obligations,1,19,,26,1,4,20,4,3,success
229,greedy_local,1,24,4,15,0,5,25,5,4,success
229,relaxed_agenda,0,,3,150,0,5,25,5,4,attempted_reverse_or_nonexistent_committed_edge
229,exact_lifted_astar,1,24,,96,0,5,25,5,4,success
229,scp_cut_obligations,1,24,,42,3,5,25,5,4,success
230,greedy_local,0,,6,66,0,8,43,11,7,attempted_reverse_or_nonexistent_committed_edge
230,relaxed_agenda,0,,6,516,0,8,43,11,7,attempted_reverse_or_nonexistent_committed_edge
230,exact_lifted_astar,1,38,,378,0,8,43,11,7,success
230,scp_cut_obligations,1,38,,82,6,8,43,11,7,success
231,greedy_local,1,24,4,36,0,5,26,8,4,success
231,relaxed_agenda,0,,4,234,0,5,26,8,4,attempted_reverse_or_nonexistent_committed_edge
231,exact_lifted_astar,1,23,,434,0,5,26,8,4,success
231,scp_cut_obligations,1,23,,52,6,5,26,8,4,success
232,greedy_local,0,,7,55,0,8,45,10,7,attempted_reverse_or_nonexistent_committed_edge
232,relaxed_agenda,0,,7,495,0,8,45,10,7,attempted_reverse_or_nonexistent_committed_edge
232,exact_lifted_astar,1,42,,1033,0,8,45,10,7,success
232,scp_cut_obligations,1,42,,82,5,8,45,10,7,success
233,greedy_local,0,,3,21,0,4,21,6,3,attempted_reverse_or_nonexistent_committed_edge
233,relaxed_agenda,0,,3,147,0,4,21,6,3,attempted_reverse_or_nonexistent_committed_edge
233,exact_lifted_astar,1,19,,192,0,4,21,6,3,success
233,scp_cut_obligations,1,19,,52,5,4,21,6,3,success
234,greedy_local,0,,5,36,0,7,39,8,6,attempted_reverse_or_nonexistent_committed_edge
234,relaxed_agenda,0,,5,351,0,7,39,8,6,attempted_reverse_or_nonexistent_committed_edge
234,exact_lifted_astar,1,33,,164,0,7,39,8,6,success
234,scp_cut_obligations,1,33,,65,4,7,39,8,6,success
235,greedy_local,0,,3,21,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
235,relaxed_agenda,0,,3,203,0,5,29,6,4,attempted_reverse_or_nonexistent_committed_edge
235,exact_lifted_astar,1,25,,119,0,5,29,6,4,success
235,scp_cut_obligations,1,25,,57,4,5,29,6,4,success
236,greedy_local,0,,5,28,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
236,relaxed_agenda,0,,5,288,0,6,36,7,5,attempted_reverse_or_nonexistent_committed_edge
236,exact_lifted_astar,1,29,,455,0,6,36,7,5,success
236,scp_cut_obligations,1,29,,60,4,6,36,7,5,success
237,greedy_local,1,28,4,28,0,5,31,7,4,success
237,relaxed_agenda,0,,4,248,0,5,31,7,4,attempted_reverse_or_nonexistent_committed_edge
237,exact_lifted_astar,1,28,,575,0,5,31,7,4,success
237,scp_cut_obligations,1,28,,69,7,5,31,7,4,success
238,greedy_local,1,34,7,78,0,8,39,12,7,success
238,relaxed_agenda,0,,7,507,0,8,39,12,7,attempted_reverse_or_nonexistent_committed_edge
238,exact_lifted_astar,1,34,,209,0,8,39,12,7,success
238,scp_cut_obligations,1,34,,66,4,8,39,12,7,success
239,greedy_local,0,,6,55,0,7,32,10,6,attempted_reverse_or_nonexistent_committed_edge
239,relaxed_agenda,0,,6,352,0,7,32,10,6,attempted_reverse_or_nonexistent_committed_edge
239,exact_lifted_astar,1,29,,510,0,7,32,10,6,success
239,scp_cut_obligations,1,29,,66,8,7,32,10,6,success
